,name,alternating,positive,alexander_polynomial
322,11a_73,Y,N,1-7*t+21*t^2-37*t^3+45*t^4-37*t^5+21*t^6-7*t^7+t^8
323,11a_74,Y,N,1-5*t+10*t^2-13*t^3+15*t^4-13*t^5+10*t^6-5*t^7+t^8
324,11a_75,Y,N,2-10*t+19*t^2-21*t^3+19*t^4-10*t^5+2*t^6
325,11a_76,Y,N,1-6*t+17*t^2-30*t^3+37*t^4-30*t^5+17*t^6-6*t^7+t^8
326,11a_77,Y,N,2-12*t+31*t^2-41*t^3+31*t^4-12*t^5+2*t^6
327,11a_78,Y,N,2-12*t+29*t^2-37*t^3+29*t^4-12*t^5+2*t^6
328,11a_79,Y,N,1-6*t+17*t^2-30*t^3+35*t^4-30*t^5+17*t^6-6*t^7+t^8
329,11a_80,Y,N,1-6*t+16*t^2-28*t^3+35*t^4-28*t^5+16*t^6-6*t^7+t^8
330,11a_81,Y,N,1-6*t+16*t^2-26*t^3+29*t^4-26*t^5+16*t^6-6*t^7+t^8
331,11a_82,Y,N,1-5*t+12*t^2-19*t^3+21*t^4-19*t^5+12*t^6-5*t^7+t^8
332,11a_83,Y,N,1-5*t+14*t^2-23*t^3+27*t^4-23*t^5+14*t^6-5*t^7+t^8
333,11a_84,Y,N,2-10*t+23*t^2-31*t^3+23*t^4-10*t^5+2*t^6
334,11a_85,Y,N,2-10*t+25*t^2-33*t^3+25*t^4-10*t^5+2*t^6
335,11a_86,Y,N,1-5*t+12*t^2-18*t^3+19*t^4-18*t^5+12*t^6-5*t^7+t^8
336,11a_87,Y,N,2-11*t+28*t^2-39*t^3+28*t^4-11*t^5+2*t^6
337,11a_88,Y,N,1-5*t+12*t^2-20*t^3+25*t^4-20*t^5+12*t^6-5*t^7+t^8
338,11a_89,Y,N,2-12*t+28*t^2-35*t^3+28*t^4-12*t^5+2*t^6
339,11a_90,Y,N,2-10*t+20*t^2-23*t^3+20*t^4-10*t^5+2*t^6
340,11a_91,Y,N,2-12*t+30*t^2-41*t^3+30*t^4-12*t^5+2*t^6
341,11a_92,Y,N,1-5*t+12*t^2-21*t^3+25*t^4-21*t^5+12*t^6-5*t^7+t^8
342,11a_93,Y,N,2-10*t+21*t^2-27*t^3+21*t^4-10*t^5+2*t^6
343,11a_94,Y,Y,4-13*t+23*t^2-27*t^3+23*t^4-13*t^5+4*t^6
344,11a_95,Y,Y,6-18*t+25*t^2-18*t^3+6*t^4
345,11a_96,Y,N,1-9*t+29*t^2-43*t^3+29*t^4-9*t^5+t^6
346,11a_97,Y,N,2-9*t+16*t^2-17*t^3+16*t^4-9*t^5+2*t^6
347,11a_98,Y,N,4-19*t+31*t^2-19*t^3+4*t^4
348,11a_99,Y,N,1-6*t+17*t^2-28*t^3+31*t^4-28*t^5+17*t^6-6*t^7+t^8
349,11a_100,Y,N,3-15*t+32*t^2-41*t^3+32*t^4-15*t^5+3*t^6
350,11a_101,Y,N,3-16*t+39*t^2-51*t^3+39*t^4-16*t^5+3*t^6
351,11a_102,Y,N,2-11*t+23*t^2-27*t^3+23*t^4-11*t^5+2*t^6
352,11a_103,Y,N,4-20*t+33*t^2-20*t^3+4*t^4
353,11a_104,Y,N,2-12*t+29*t^2-39*t^3+29*t^4-12*t^5+2*t^6
354,11a_105,Y,N,3-13*t+24*t^2-29*t^3+24*t^4-13*t^5+3*t^6
355,11a_106,Y,N,1-5*t+12*t^2-18*t^3+21*t^4-18*t^5+12*t^6-5*t^7+t^8
356,11a_107,Y,N,2-11*t+26*t^2-33*t^3+26*t^4-11*t^5+2*t^6
357,11a_108,Y,N,1-5*t+12*t^2-20*t^3+23*t^4-20*t^5+12*t^6-5*t^7+t^8
358,11a_109,Y,N,1-5*t+14*t^2-24*t^3+29*t^4-24*t^5+14*t^6-5*t^7+t^8
359,11a_110,Y,N,2-10*t+22*t^2-29*t^3+22*t^4-10*t^5+2*t^6
360,11a_111,Y,N,2-10*t+24*t^2-31*t^3+24*t^4-10*t^5+2*t^6
361,11a_112,Y,N,1-6*t+15*t^2-25*t^3+31*t^4-25*t^5+15*t^6-6*t^7+t^8
362,11a_113,Y,N,1-6*t+15*t^2-21*t^3+23*t^4-21*t^5+15*t^6-6*t^7+t^8
363,11a_114,Y,N,3-15*t+35*t^2-45*t^3+35*t^4-15*t^5+3*t^6
364,11a_115,Y,N,3-13*t+27*t^2-35*t^3+27*t^4-13*t^5+3*t^6
365,11a_116,Y,N,3-15*t+31*t^2-39*t^3+31*t^4-15*t^5+3*t^6
366,11a_117,Y,N,2-12*t+27*t^2-35*t^3+27*t^4-12*t^5+2*t^6
367,11a_118,Y,N,2-10*t+20*t^2-23*t^3+20*t^4-10*t^5+2*t^6
368,11a_119,Y,N,4-19*t+31*t^2-19*t^3+4*t^4
369,11a_120,Y,N,2-12*t+25*t^2-31*t^3+25*t^4-12*t^5+2*t^6
370,11a_121,Y,N,1-9*t+29*t^2-41*t^3+29*t^4-9*t^5+t^6
371,11a_122,Y,N,2-12*t+30*t^2-39*t^3+30*t^4-12*t^5+2*t^6
372,11a_123,Y,Y,9-29*t+41*t^2-29*t^3+9*t^4
373,11a_124,Y,Y,5-18*t+34*t^2-41*t^3+34*t^4-18*t^5+5*t^6
374,11a_125,Y,N,1-6*t+19*t^2-38*t^3+47*t^4-38*t^5+19*t^6-6*t^7+t^8
375,11a_126,Y,N,1-5*t+16*t^2-31*t^3+39*t^4-31*t^5+16*t^6-5*t^7+t^8
376,11a_127,Y,N,1-6*t+17*t^2-28*t^3+33*t^4-28*t^5+17*t^6-6*t^7+t^8
377,11a_128,Y,N,1-9*t+31*t^2-47*t^3+31*t^4-9*t^5+t^6
378,11a_129,Y,N,1-6*t+15*t^2-22*t^3+25*t^4-22*t^5+15*t^6-6*t^7+t^8
379,11a_130,Y,N,2-12*t+29*t^2-37*t^3+29*t^4-12*t^5+2*t^6
380,11a_131,Y,N,1-6*t+16*t^2-27*t^3+31*t^4-27*t^5+16*t^6-6*t^7+t^8
381,11a_132,Y,N,2-13*t+32*t^2-41*t^3+32*t^4-13*t^5+2*t^6
382,11a_133,Y,N,5-20*t+29*t^2-20*t^3+5*t^4
383,11a_134,Y,N,3-13*t+28*t^2-35*t^3+28*t^4-13*t^5+3*t^6
384,11a_135,Y,N,2-13*t+36*t^2-51*t^3+36*t^4-13*t^5+2*t^6
385,11a_136,Y,N,2-14*t+39*t^2-53*t^3+39*t^4-14*t^5+2*t^6
386,11a_137,Y,N,2-12*t+26*t^2-31*t^3+26*t^4-12*t^5+2*t^6
387,11a_138,Y,N,2-14*t+38*t^2-53*t^3+38*t^4-14*t^5+2*t^6
388,11a_139,Y,N,1-5*t+12*t^2-20*t^3+23*t^4-20*t^5+12*t^6-5*t^7+t^8
389,11a_140,Y,N,2-8*t+14*t^2-17*t^3+14*t^4-8*t^5+2*t^6
390,11a_141,Y,N,2-11*t+24*t^2-29*t^3+24*t^4-11*t^5+2*t^6
391,11a_142,Y,N,1-5*t+8*t^2-10*t^3+11*t^4-10*t^5+8*t^6-5*t^7+t^8
392,11a_143,Y,N,2-11*t+20*t^2-23*t^3+20*t^4-11*t^5+2*t^6
393,11a_144,Y,N,2-10*t+16*t^2-17*t^3+16*t^4-10*t^5+2*t^6
394,11a_145,Y,N,4-21*t+33*t^2-21*t^3+4*t^4
395,11a_146,Y,N,1-6*t+15*t^2-25*t^3+29*t^4-25*t^5+15*t^6-6*t^7+t^8
396,11a_147,Y,N,1-6*t+17*t^2-32*t^3+39*t^4-32*t^5+17*t^6-6*t^7+t^8
397,11a_148,Y,N,7-29*t+43*t^2-29*t^3+7*t^4
398,11a_149,Y,N,2-12*t+30*t^2-39*t^3+30*t^4-12*t^5+2*t^6
399,11a_150,Y,N,2-13*t+29*t^2-37*t^3+29*t^4-13*t^5+2*t^6
400,11a_151,Y,N,1-6*t+15*t^2-26*t^3+31*t^4-26*t^5+15*t^6-6*t^7+t^8
401,11a_152,Y,N,2-12*t+27*t^2-35*t^3+27*t^4-12*t^5+2*t^6
402,11a_153,Y,N,2-10*t+20*t^2-25*t^3+20*t^4-10*t^5+2*t^6
403,11a_154,Y,N,4-17*t+25*t^2-17*t^3+4*t^4
404,11a_155,Y,N,3-16*t+40*t^2-53*t^3+40*t^4-16*t^5+3*t^6
405,11a_156,Y,N,1-5*t+11*t^2-18*t^3+21*t^4-18*t^5+11*t^6-5*t^7+t^8
406,11a_157,Y,N,1-6*t+16*t^2-28*t^3+33*t^4-28*t^5+16*t^6-6*t^7+t^8
407,11a_158,Y,N,1-5*t+14*t^2-25*t^3+29*t^4-25*t^5+14*t^6-5*t^7+t^8
408,11a_159,Y,N,1-9*t+27*t^2-37*t^3+27*t^4-9*t^5+t^6
409,11a_160,Y,N,1-6*t+17*t^2-30*t^3+37*t^4-30*t^5+17*t^6-6*t^7+t^8
410,11a_161,Y,N,2-8*t+12*t^2-13*t^3+12*t^4-8*t^5+2*t^6
411,11a_162,Y,N,1-7*t+20*t^2-35*t^3+41*t^4-35*t^5+20*t^6-7*t^7+t^8
412,11a_163,Y,N,1-6*t+15*t^2-24*t^3+27*t^4-24*t^5+15*t^6-6*t^7+t^8
413,11a_164,Y,N,1-7*t+20*t^2-35*t^3+43*t^4-35*t^5+20*t^6-7*t^7+t^8
414,11a_165,Y,N,2-9*t+18*t^2-23*t^3+18*t^4-9*t^5+2*t^6
415,11a_166,Y,N,4-15*t+21*t^2-15*t^3+4*t^4
416,11a_167,Y,N,2-11*t+26*t^2-35*t^3+26*t^4-11*t^5+2*t^6
417,11a_168,Y,N,2-12*t+29*t^2-39*t^3+29*t^4-12*t^5+2*t^6
418,11a_169,Y,N,2-12*t+28*t^2-37*t^3+28*t^4-12*t^5+2*t^6
419,11a_170,Y,N,1-6*t+20*t^2-40*t^3+51*t^4-40*t^5+20*t^6-6*t^7+t^8
420,11a_171,Y,N,1-7*t+21*t^2-39*t^3+47*t^4-39*t^5+21*t^6-7*t^7+t^8
421,11a_172,Y,N,2-13*t+33*t^2-43*t^3+33*t^4-13*t^5+2*t^6
422,11a_173,Y,N,2-12*t+32*t^2-43*t^3+32*t^4-12*t^5+2*t^6
423,11a_174,Y,N,1-5*t+11*t^2-15*t^3+15*t^4-15*t^5+11*t^6-5*t^7+t^8
424,11a_175,Y,N,1-5*t+13*t^2-21*t^3+25*t^4-21*t^5+13*t^6-5*t^7+t^8
425,11a_176,Y,N,1-5*t+13*t^2-23*t^3+27*t^4-23*t^5+13*t^6-5*t^7+t^8
426,11a_177,Y,N,1-5*t+13*t^2-19*t^3+21*t^4-19*t^5+13*t^6-5*t^7+t^8
427,11a_178,Y,N,2-11*t+29*t^2-39*t^3+29*t^4-11*t^5+2*t^6
428,11a_179,Y,N,1-5*t+9*t^2-9*t^3+9*t^4-9*t^5+9*t^6-5*t^7+t^8
429,11a_180,Y,N,1-5*t+11*t^2-17*t^3+21*t^4-17*t^5+11*t^6-5*t^7+t^8
430,11a_181,Y,N,2-11*t+23*t^2-27*t^3+23*t^4-11*t^5+2*t^6
431,11a_182,Y,N,1-5*t+11*t^2-13*t^3+13*t^4-13*t^5+11*t^6-5*t^7+t^8
432,11a_183,Y,N,2-11*t+27*t^2-35*t^3+27*t^4-11*t^5+2*t^6
433,11a_184,Y,N,1-5*t+11*t^2-17*t^3+19*t^4-17*t^5+11*t^6-5*t^7+t^8
434,11a_185,Y,N,2-11*t+25*t^2-33*t^3+25*t^4-11*t^5+2*t^6
435,11a_186,Y,Y,4-12*t+20*t^2-23*t^3+20*t^4-12*t^5+4*t^6
436,11a_187,Y,N,2-11*t+27*t^2-37*t^3+27*t^4-11*t^5+2*t^6
437,11a_188,Y,N,2-9*t+15*t^2-15*t^3+15*t^4-9*t^5+2*t^6
438,11a_189,Y,N,1-6*t+17*t^2-31*t^3+39*t^4-31*t^5+17*t^6-6*t^7+t^8
439,11a_190,Y,N,2-9*t+19*t^2-25*t^3+19*t^4-9*t^5+2*t^6
440,11a_191,Y,Y,4-11*t+17*t^2-19*t^3+17*t^4-11*t^5+4*t^6
441,11a_192,Y,Y,8-24*t+33*t^2-24*t^3+8*t^4
442,11a_193,Y,N,2-10*t+22*t^2-27*t^3+22*t^4-10*t^5+2*t^6
443,11a_194,Y,N,1-5*t+12*t^2-18*t^3+21*t^4-18*t^5+12*t^6-5*t^7+t^8
444,11a_195,Y,N,3-13*t+21*t^2-13*t^3+3*t^4
445,11a_196,Y,N,1-6*t+17*t^2-31*t^3+37*t^4-31*t^5+17*t^6-6*t^7+t^8
446,11a_197,Y,N,3-14*t+33*t^2-43*t^3+33*t^4-14*t^5+3*t^6
447,11a_198,Y,N,2-11*t+27*t^2-35*t^3+27*t^4-11*t^5+2*t^6
448,11a_199,Y,N,2-11*t+23*t^2-27*t^3+23*t^4-11*t^5+2*t^6
449,11a_200,Y,Y,7-21*t+29*t^2-21*t^3+7*t^4
450,11a_201,Y,N,4-20*t+33*t^2-20*t^3+4*t^4
451,11a_202,Y,N,2-12*t+26*t^2-31*t^3+26*t^4-12*t^5+2*t^6
452,11a_203,Y,N,1-5*t+9*t^2-11*t^3+11*t^4-11*t^5+9*t^6-5*t^7+t^8
453,11a_204,Y,N,2-11*t+23*t^2-29*t^3+23*t^4-11*t^5+2*t^6
454,11a_205,Y,N,2-10*t+21*t^2-25*t^3+21*t^4-10*t^5+2*t^6
455,11a_206,Y,N,1-5*t+7*t^2-7*t^3+7*t^4-7*t^5+7*t^6-5*t^7+t^8
456,11a_207,Y,N,2-11*t+19*t^2-21*t^3+19*t^4-11*t^5+2*t^6
457,11a_208,Y,N,2-12*t+24*t^2-29*t^3+24*t^4-12*t^5+2*t^6
458,11a_209,Y,N,1-10*t+34*t^2-51*t^3+34*t^4-10*t^5+t^6
459,11a_210,Y,N,4-18*t+29*t^2-18*t^3+4*t^4
460,11a_211,Y,N,3-17*t+27*t^2-17*t^3+3*t^4
461,11a_212,Y,N,3-16*t+35*t^2-45*t^3+35*t^4-16*t^5+3*t^6
462,11a_213,Y,N,3-16*t+33*t^2-41*t^3+33*t^4-16*t^5+3*t^6
463,11a_214,Y,N,3-17*t+29*t^2-17*t^3+3*t^4
464,11a_215,Y,N,1-6*t+17*t^2-27*t^3+31*t^4-27*t^5+17*t^6-6*t^7+t^8
465,11a_216,Y,N,1-6*t+17*t^2-31*t^3+37*t^4-31*t^5+17*t^6-6*t^7+t^8
466,11a_217,Y,N,1-6*t+16*t^2-29*t^3+35*t^4-29*t^5+16*t^6-6*t^7+t^8
467,11a_218,Y,N,1-10*t+32*t^2-45*t^3+32*t^4-10*t^5+t^6
468,11a_219,Y,N,4-22*t+35*t^2-22*t^3+4*t^4
469,11a_220,Y,N,2-10*t+19*t^2-23*t^3+19*t^4-10*t^5+2*t^6
470,11a_221,Y,N,1-5*t+10*t^2-15*t^3+17*t^4-15*t^5+10*t^6-5*t^7+t^8
471,11a_222,Y,N,2-11*t+23*t^2-29*t^3+23*t^4-11*t^5+2*t^6
472,11a_223,Y,N,1-5*t+10*t^2-14*t^3+15*t^4-14*t^5+10*t^6-5*t^7+t^8
473,11a_224,Y,N,2-10*t+20*t^2-25*t^3+20*t^4-10*t^5+2*t^6
474,11a_225,Y,N,2-8*t+11*t^2-11*t^3+11*t^4-8*t^5+2*t^6
475,11a_226,Y,N,4-18*t+27*t^2-18*t^3+4*t^4
476,11a_227,Y,Y,5-17*t+31*t^2-37*t^3+31*t^4-17*t^5+5*t^6
477,11a_228,Y,N,1-10*t+32*t^2-47*t^3+32*t^4-10*t^5+t^6
478,11a_229,Y,N,4-18*t+27*t^2-18*t^3+4*t^4
479,11a_230,Y,N,3-13*t+19*t^2-13*t^3+3*t^4
480,11a_231,Y,N,1-5*t+12*t^2-20*t^3+23*t^4-20*t^5+12*t^6-5*t^7+t^8
481,11a_232,Y,N,1-5*t+14*t^2-26*t^3+31*t^4-26*t^5+14*t^6-5*t^7+t^8
482,11a_233,Y,N,1-6*t+19*t^2-37*t^3+47*t^4-37*t^5+19*t^6-6*t^7+t^8
483,11a_234,Y,Y,2-4*t+5*t^2-5*t^3+5*t^4-5*t^5+5*t^6-4*t^7+2*t^8
484,11a_235,Y,Y,4-10*t+14*t^2-15*t^3+14*t^4-10*t^5+4*t^6
485,11a_236,Y,Y,4-12*t+21*t^2-25*t^3+21*t^4-12*t^5+4*t^6
486,11a_237,Y,Y,8-23*t+31*t^2-23*t^3+8*t^4
487,11a_238,Y,Y,6-16*t+21*t^2-16*t^3+6*t^4
488,11a_239,Y,N,1-7*t+22*t^2-42*t^3+51*t^4-42*t^5+22*t^6-7*t^7+t^8
489,11a_240,Y,Y,2-5*t+8*t^2-10*t^3+11*t^4-10*t^5+8*t^6-5*t^7+2*t^8
490,11a_241,Y,Y,4-12*t+20*t^2-23*t^3+20*t^4-12*t^5+4*t^6
491,11a_242,Y,Y,3-7*t+9*t^2-9*t^3+9*t^4-7*t^5+3*t^6
492,11a_243,Y,Y,6-17*t+23*t^2-17*t^3+6*t^4
493,11a_244,Y,Y,5-17*t+32*t^2-39*t^3+32*t^4-17*t^5+5*t^6
494,11a_245,Y,Y,3-9*t+16*t^2-19*t^3+16*t^4-9*t^5+3*t^6
495,11a_246,Y,Y,4-10*t+13*t^2-10*t^3+4*t^4
496,11a_247,Y,Y,5-9*t+5*t^2
497,11a_248,Y,N,1-6*t+18*t^2-34*t^3+41*t^4-34*t^5+18*t^6-6*t^7+t^8
498,11a_249,Y,N,2-11*t+27*t^2-37*t^3+27*t^4-11*t^5+2*t^6
499,11a_250,Y,N,1-5*t+11*t^2-16*t^3+19*t^4-16*t^5+11*t^6-5*t^7+t^8
500,11a_251,Y,N,1-6*t+16*t^2-27*t^3+33*t^4-27*t^5+16*t^6-6*t^7+t^8
501,11a_252,Y,N,1-6*t+16*t^2-27*t^3+31*t^4-27*t^5+16*t^6-6*t^7+t^8
502,11a_253,Y,N,1-6*t+16*t^2-27*t^3+33*t^4-27*t^5+16*t^6-6*t^7+t^8
503,11a_254,Y,N,1-6*t+16*t^2-27*t^3+31*t^4-27*t^5+16*t^6-6*t^7+t^8
504,11a_255,Y,N,1-6*t+17*t^2-30*t^3+35*t^4-30*t^5+17*t^6-6*t^7+t^8
505,11a_256,Y,N,2-12*t+31*t^2-43*t^3+31*t^4-12*t^5+2*t^6
506,11a_257,Y,N,1-5*t+12*t^2-19*t^3+23*t^4-19*t^5+12*t^6-5*t^7+t^8
507,11a_258,Y,N,2-9*t+17*t^2-19*t^3+17*t^4-9*t^5+2*t^6
508,11a_259,Y,N,1-5*t+10*t^2-15*t^3+17*t^4-15*t^5+10*t^6-5*t^7+t^8
509,11a_260,Y,N,2-9*t+15*t^2-17*t^3+15*t^4-9*t^5+2*t^6
510,11a_261,Y,N,1-6*t+16*t^2-26*t^3+31*t^4-26*t^5+16*t^6-6*t^7+t^8
511,11a_262,Y,N,2-11*t+25*t^2-31*t^3+25*t^4-11*t^5+2*t^6
512,11a_263,Y,Y,2-6*t+11*t^2-14*t^3+15*t^4-14*t^5+11*t^6-6*t^7+2*t^8
513,11a_264,Y,N,1-6*t+16*t^2-28*t^3+33*t^4-28*t^5+16*t^6-6*t^7+t^8
514,11a_265,Y,N,2-11*t+25*t^2-33*t^3+25*t^4-11*t^5+2*t^6
515,11a_266,Y,N,1-7*t+23*t^2-45*t^3+57*t^4-45*t^5+23*t^6-7*t^7+t^8
516,11a_267,Y,N,1-7*t+22*t^2-41*t^3+49*t^4-41*t^5+22*t^6-7*t^7+t^8
517,11a_268,Y,N,1-6*t+17*t^2-29*t^3+33*t^4-29*t^5+17*t^6-6*t^7+t^8
518,11a_269,Y,N,1-6*t+18*t^2-32*t^3+37*t^4-32*t^5+18*t^6-6*t^7+t^8
519,11a_270,Y,N,2-12*t+32*t^2-45*t^3+32*t^4-12*t^5+2*t^6
520,11a_271,Y,N,3-17*t+40*t^2-51*t^3+40*t^4-17*t^5+3*t^6
521,11a_272,Y,N,2-13*t+35*t^2-49*t^3+35*t^4-13*t^5+2*t^6
522,11a_273,Y,N,3-16*t+37*t^2-47*t^3+37*t^4-16*t^5+3*t^6
523,11a_274,Y,N,1-6*t+18*t^2-35*t^3+45*t^4-35*t^5+18*t^6-6*t^7+t^8
524,11a_275,Y,N,3-15*t+29*t^2-35*t^3+29*t^4-15*t^5+3*t^6
525,11a_276,Y,N,3-17*t+37*t^2-47*t^3+37*t^4-17*t^5+3*t^6
526,11a_277,Y,N,1-6*t+17*t^2-28*t^3+31*t^4-28*t^5+17*t^6-6*t^7+t^8
527,11a_278,Y,N,2-12*t+33*t^2-47*t^3+33*t^4-12*t^5+2*t^6
528,11a_279,Y,N,3-12*t+20*t^2-21*t^3+20*t^4-12*t^5+3*t^6
529,11a_280,Y,N,6-26*t+41*t^2-26*t^3+6*t^4
530,11a_281,Y,N,1-6*t+18*t^2-33*t^3+39*t^4-33*t^5+18*t^6-6*t^7+t^8
531,11a_282,Y,N,1-6*t+16*t^2-26*t^3+29*t^4-26*t^5+16*t^6-6*t^7+t^8
532,11a_283,Y,N,3-15*t+34*t^2-43*t^3+34*t^4-15*t^5+3*t^6
533,11a_284,Y,N,1-7*t+21*t^2-38*t^3+45*t^4-38*t^5+21*t^6-7*t^7+t^8
534,11a_285,Y,N,2-14*t+38*t^2-53*t^3+38*t^4-14*t^5+2*t^6
535,11a_286,Y,N,1-6*t+17*t^2-31*t^3+37*t^4-31*t^5+17*t^6-6*t^7+t^8
536,11a_287,Y,N,1-7*t+21*t^2-38*t^3+47*t^4-38*t^5+21*t^6-7*t^7+t^8
537,11a_288,Y,N,1-7*t+23*t^2-44*t^3+55*t^4-44*t^5+23*t^6-7*t^7+t^8
538,11a_289,Y,N,1-6*t+17*t^2-30*t^3+37*t^4-30*t^5+17*t^6-6*t^7+t^8
539,11a_290,Y,N,3-15*t+32*t^2-41*t^3+32*t^4-15*t^5+3*t^6
540,11a_291,Y,Y,5-14*t+20*t^2-21*t^3+20*t^4-14*t^5+5*t^6
541,11a_292,Y,Y,10-32*t+45*t^2-32*t^3+10*t^4
542,11a_293,Y,N,1-5*t+12*t^2-15*t^3+15*t^4-15*t^5+12*t^6-5*t^7+t^8
543,11a_294,Y,N,2-11*t+29*t^2-39*t^3+29*t^4-11*t^5+2*t^6
544,11a_295,Y,N,3-14*t+24*t^2-27*t^3+24*t^4-14*t^5+3*t^6
545,11a_296,Y,N,6-28*t+43*t^2-28*t^3+6*t^4
546,11a_297,Y,N,2-15*t+42*t^2-57*t^3+42*t^4-15*t^5+2*t^6
547,11a_298,Y,Y,5-16*t+28*t^2-33*t^3+28*t^4-16*t^5+5*t^6
548,11a_299,Y,Y,8-24*t+33*t^2-24*t^3+8*t^4
549,11a_300,Y,N,1-6*t+17*t^2-32*t^3+41*t^4-32*t^5+17*t^6-6*t^7+t^8
550,11a_301,Y,N,1-7*t+22*t^2-43*t^3+53*t^4-43*t^5+22*t^6-7*t^7+t^8
551,11a_302,Y,N,1-7*t+20*t^2-33*t^3+39*t^4-33*t^5+20*t^6-7*t^7+t^8
552,11a_303,Y,N,3-15*t+34*t^2-45*t^3+34*t^4-15*t^5+3*t^6
553,11a_304,Y,N,3-14*t+26*t^2-31*t^3+26*t^4-14*t^5+3*t^6
554,11a_305,Y,N,1-6*t+16*t^2-28*t^3+33*t^4-28*t^5+16*t^6-6*t^7+t^8
555,11a_306,Y,N,1-5*t+13*t^2-21*t^3+25*t^4-21*t^5+13*t^6-5*t^7+t^8
556,11a_307,Y,N,2-9*t+19*t^2-23*t^3+19*t^4-9*t^5+2*t^6
557,11a_308,Y,N,1-5*t+9*t^2-13*t^3+15*t^4-13*t^5+9*t^6-5*t^7+t^8
558,11a_309,Y,N,2-11*t+21*t^2-25*t^3+21*t^4-11*t^5+2*t^6
559,11a_310,Y,N,2-9*t+13*t^2-13*t^3+13*t^4-9*t^5+2*t^6
560,11a_311,Y,N,4-20*t+31*t^2-20*t^3+4*t^4
561,11a_312,Y,N,3-13*t+27*t^2-33*t^3+27*t^4-13*t^5+3*t^6
562,11a_313,Y,N,5-19*t+29*t^2-19*t^3+5*t^4
563,11a_314,Y,N,1-7*t+21*t^2-36*t^3+41*t^4-36*t^5+21*t^6-7*t^7+t^8
564,11a_315,Y,N,1-6*t+18*t^2-33*t^3+41*t^4-33*t^5+18*t^6-6*t^7+t^8
565,11a_316,Y,N,1-5*t+14*t^2-25*t^3+31*t^4-25*t^5+14*t^6-5*t^7+t^8
566,11a_317,Y,N,3-14*t+28*t^2-35*t^3+28*t^4-14*t^5+3*t^6
567,11a_318,Y,Y,5-16*t+29*t^2-35*t^3+29*t^4-16*t^5+5*t^6
568,11a_319,Y,Y,5-15*t+25*t^2-29*t^3+25*t^4-15*t^5+5*t^6
569,11a_320,Y,Y,9-27*t+37*t^2-27*t^3+9*t^4
570,11a_321,Y,N,3-15*t+27*t^2-31*t^3+27*t^4-15*t^5+3*t^6
571,11a_322,Y,N,2-13*t+36*t^2-49*t^3+36*t^4-13*t^5+2*t^6
572,11a_323,Y,N,2-9*t+19*t^2-23*t^3+19*t^4-9*t^5+2*t^6
573,11a_324,Y,N,5-25*t+39*t^2-25*t^3+5*t^4
574,11a_325,Y,N,6-24*t+35*t^2-24*t^3+6*t^4
575,11a_326,Y,N,1-6*t+19*t^2-36*t^3+45*t^4-36*t^5+19*t^6-6*t^7+t^8
576,11a_327,Y,N,3-17*t+44*t^2-59*t^3+44*t^4-17*t^5+3*t^6
577,11a_328,Y,N,3-16*t+34*t^2-43*t^3+34*t^4-16*t^5+3*t^6
578,11a_329,Y,Y,11-36*t+51*t^2-36*t^3+11*t^4
579,11a_330,Y,N,1-5*t+12*t^2-17*t^3+19*t^4-17*t^5+12*t^6-5*t^7+t^8
580,11a_331,Y,N,2-11*t+27*t^2-35*t^3+27*t^4-11*t^5+2*t^6
581,11a_332,Y,N,1-7*t+22*t^2-40*t^3+49*t^4-40*t^5+22*t^6-7*t^7+t^8
582,11a_333,Y,N,4-16*t+25*t^2-16*t^3+4*t^4
583,11a_334,Y,Y,2-4*t+6*t^2-8*t^3+9*t^4-8*t^5+6*t^6-4*t^7+2*t^8
584,11a_335,Y,Y,4-10*t+15*t^2-17*t^3+15*t^4-10*t^5+4*t^6
585,11a_336,Y,Y,4-9*t+11*t^2-11*t^3+11*t^4-9*t^5+4*t^6
586,11a_337,Y,Y,8-22*t+29*t^2-22*t^3+8*t^4
587,11a_338,Y,Y,2-5*t+9*t^2-12*t^3+13*t^4-12*t^5+9*t^6-5*t^7+2*t^8
588,11a_339,Y,Y,3-7*t+11*t^2-13*t^3+11*t^4-7*t^5+3*t^6
589,11a_340,Y,Y,4-11*t+18*t^2-21*t^3+18*t^4-11*t^5+4*t^6
590,11a_341,Y,Y,6-15*t+19*t^2-15*t^3+6*t^4
591,11a_342,Y,Y,4-7*t+7*t^2-7*t^3+4*t^4
592,11a_343,Y,Y,8-15*t+8*t^2
593,11a_344,Y,N,3-15*t+29*t^2-35*t^3+29*t^4-15*t^5+3*t^6
594,11a_345,Y,N,5-23*t+35*t^2-23*t^3+5*t^4
595,11a_346,Y,N,1-5*t+12*t^2-18*t^3+21*t^4-18*t^5+12*t^6-5*t^7+t^8
596,11a_347,Y,N,2-11*t+26*t^2-33*t^3+26*t^4-11*t^5+2*t^6
597,11a_348,Y,N,1-7*t+19*t^2-29*t^3+33*t^4-29*t^5+19*t^6-7*t^7+t^8
598,11a_349,Y,N,2-14*t+37*t^2-49*t^3+37*t^4-14*t^5+2*t^6
599,11a_350,Y,N,1-7*t+21*t^2-39*t^3+49*t^4-39*t^5+21*t^6-7*t^7+t^8
600,11a_351,Y,N,1-7*t+20*t^2-34*t^3+41*t^4-34*t^5+20*t^6-7*t^7+t^8
